"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2019年03月08日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","","A1101","","A110101","","A110102",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A110101_総人口（男）【人】","注釈","A110102_総人口（女）【人】","注釈"
"1977100000","1977年度","09000","栃木県","","1,736,000","","856,000","","880,000",""
"1977100000","1977年度","10000","群馬県","","1,799,000","","882,000","","917,000",""
"1977100000","1977年度","11000","埼玉県","","5,091,000","","2,573,000","","2,518,000",""
"1977100000","1977年度","12000","千葉県","","4,382,000","","2,209,000","","2,173,000",""
"1977100000","1977年度","13000","東京都","","11,669,000","","5,894,000","","5,775,000",""
"1977100000","1977年度","14000","神奈川県","","6,616,000","","3,385,000","","3,230,000",""
"1977100000","1977年度","15000","新潟県","","2,417,000","","1,175,000","","1,242,000",""
"1977100000","1977年度","16000","富山県","","1,085,000","","523,000","","562,000",""
"1977100000","1977年度","17000","石川県","","1,091,000","","529,000","","562,000",""
"1977100000","1977年度","18000","福井県","","783,000","","379,000","","405,000",""
"1977100000","1977年度","19000","山梨県","","792,000","","385,000","","407,000",""
"1977100000","1977年度","20000","長野県","","2,048,000","","990,000","","1,058,000",""
"1977100000","1977年度","21000","岐阜県","","1,909,000","","929,000","","980,000",""
"1977100000","1977年度","22000","静岡県","","3,368,000","","1,657,000","","1,712,000",""
"1977100000","1977年度","23000","愛知県","","6,052,000","","3,028,000","","3,024,000",""
"1977100000","1977年度","24000","三重県","","1,649,000","","799,000","","850,000",""
"1977100000","1977年度","25000","滋賀県","","1,026,000","","503,000","","523,000",""
"1977100000","1977年度","26000","京都府","","2,474,000","","1,214,000","","1,260,000",""
"1977100000","1977年度","27000","大阪府","","8,373,000","","4,167,000","","4,207,000",""
"1977100000","1977年度","28000","兵庫県","","5,063,000","","2,481,000","","2,582,000",""
"1977100000","1977年度","29000","奈良県","","1,124,000","","546,000","","578,000",""
"1977100000","1977年度","30000","和歌山県","","1,080,000","","522,000","","558,000",""
"1977100000","1977年度","31000","鳥取県","","591,000","","282,000","","308,000",""
"1977100000","1977年度","32000","島根県","","775,000","","372,000","","404,000",""
"1977100000","1977年度","33000","岡山県","","1,840,000","","891,000","","949,000",""
"1977100000","1977年度","34000","広島県","","2,689,000","","1,315,000","","1,374,000",""
"1977100000","1977年度","35000","山口県","","1,573,000","","753,000","","820,000",""
"1977100000","1977年度","36000","徳島県","","813,000","","390,000","","423,000",""
"1977100000","1977年度","37000","香川県","","979,000","","471,000","","508,000",""
"1977100000","1977年度","38000","愛媛県","","1,486,000","","709,000","","778,000",""
"1977100000","1977年度","39000","高知県","","819,000","","390,000","","429,000",""
"1977100000","1977年度","40000","福岡県","","4,411,000","","2,131,000","","2,280,000",""
"1977100000","1977年度","41000","佐賀県","","848,000","","401,000","","447,000",""
"1977100000","1977年度","42000","長崎県","","1,582,000","","756,000","","826,000",""
"1977100000","1977年度","43000","熊本県","","1,747,000","","828,000","","919,000",""
"1977100000","1977年度","44000","大分県","","1,207,000","","572,000","","635,000",""
"1977100000","1977年度","45000","宮崎県","","1,114,000","","531,000","","583,000",""
"1977100000","1977年度","46000","鹿児島県","","1,747,000","","819,000","","928,000",""
"1977100000","1977年度","47000","沖縄県","","1,071,000","","526,000","","545,000",""
"1976100000","1976年度","00000","全国","","113,094,000","","55,658,000","","57,436,000",""
"1976100000","1976年度","01000","北海道","","5,395,000","","2,650,000","","2,745,000",""
"1976100000","1976年度","02000","青森県","","1,484,000","","715,000","","768,000",""
"1976100000","1976年度","03000","岩手県","","1,395,000","","674,000","","721,000",""
"1976100000","1976年度","04000","宮城県","","1,984,000","","975,000","","1,008,000",""
"1976100000","1976年度","05000","秋田県","","1,239,000","","595,000","","645,000",""
"1976100000","1976年度","06000","山形県","","1,227,000","","591,000","","636,000",""
"1976100000","1976年度","07000","福島県","","1,984,000","","962,000","","1,022,000",""
"1976100000","1976年度","08000","茨城県","","2,380,000","","1,179,000","","1,200,000",""
"1976100000","1976年度","09000","栃木県","","1,717,000","","846,000","","872,000",""
"1976100000","1976年度","10000","群馬県","","1,778,000","","871,000","","907,000",""
"1976100000","1976年度","11000","埼玉県","","4,964,000","","2,509,000","","2,455,000",""
"1976100000","1976年度","12000","千葉県","","4,267,000","","2,153,000","","2,114,000",""
"1976100000","1976年度","13000","東京都","","11,674,000","","5,904,000","","5,770,000",""
"1976100000","1976年度","14000","神奈川県","","6,510,000","","3,337,000","","3,173,000",""
"1976100000","1976年度","15000","新潟県","","2,406,000","","1,169,000","","1,237,000",""
"1976100000","1976年度","16000","富山県","","1,079,000","","519,000","","559,000",""
"1976100000","1976年度","17000","石川県","","1,082,000","","525,000","","557,000",""
"1976100000","1976年度","18000","福井県","","779,000","","377,000","","403,000",""
"1976100000","1976年度","19000","山梨県","","787,000","","382,000","","405,000",""
"1976100000","1976年度","20000","長野県","","2,033,000","","981,000","","1,052,000",""
"1976100000","1976年度","21000","岐阜県","","1,889,000","","918,000","","970,000",""
"1976100000","1976年度","22000","静岡県","","3,341,000","","1,643,000","","1,698,000",""
"1976100000","1976年度","23000","愛知県","","5,988,000","","2,997,000","","2,992,000",""
"1976100000","1976年度","24000","三重県","","1,638,000","","793,000","","845,000",""
"1976100000","1976年度","25000","滋賀県","","1,006,000","","492,000","","513,000",""
"1976100000","1976年度","26000","京都府","","2,452,000","","1,203,000","","1,249,000",""
"1976100000","1976年度","27000","大阪府","","8,330,000","","4,151,000","","4,179,000",""
"1976100000","1976年度","28000","兵庫県","","5,029,000","","2,468,000","","2,561,000",""
"1976100000","1976年度","29000","奈良県","","1,098,000","","534,000","","565,000",""
"1976100000","1976年度","30000","和歌山県","","1,077,000","","520,000","","557,000",""
"1976100000","1976年度","31000","鳥取県","","586,000","","280,000","","306,000",""
"1976100000","1976年度","32000","島根県","","771,000","","369,000","","402,000",""
"1976100000","1976年度","33000","岡山県","","1,829,000","","886,000","","943,000",""
"1976100000","1976年度","34000","広島県","","2,670,000","","1,307,000","","1,363,000",""
"1976100000","1976年度","35000","山口県","","1,564,000","","749,000","","816,000",""
"1976100000","1976年度","36000","徳島県","","809,000","","388,000","","422,000",""
"1976100000","1976年度","37000","香川県","","970,000","","466,000","","504,000",""
"1976100000","1976年度","38000","愛媛県","","1,476,000","","704,000","","772,000",""
"1976100000","1976年度","39000","高知県","","814,000","","387,000","","427,000",""
"1976100000","1976年度","40000","福岡県","","4,353,000","","2,101,000","","2,252,000",""
"1976100000","1976年度","41000","佐賀県","","842,000","","398,000","","445,000",""
"1976100000","1976年度","42000","長崎県","","1,576,000","","753,000","","823,000",""
"1976100000","1976年度","43000","熊本県","","1,731,000","","819,000","","912,000",""
"1976100000","1976年度","44000","大分県","","1,199,000","","567,000","","632,000",""
"1976100000","1976年度","45000","宮崎県","","1,100,000","","523,000","","576,000",""
"1976100000","1976年度","46000","鹿児島県","","1,735,000","","812,000","","923,000",""
"1976100000","1976年度","47000","沖縄県","","1,058,000","","519,000","","539,000",""
"1975100000","1975年度","00000","全国","","111,939,643","","55,090,673","","56,848,970",""
"1975100000","1975年度","01000","北海道","","5,338,206","","2,621,285","","2,716,921",""
"1975100000","1975年度","02000","青森県","","1,468,646","","707,232","","761,414",""
"1975100000","1975年度","03000","岩手県","","1,385,563","","668,193","","717,370",""
"1975100000","1975年度","04000","宮城県","","1,955,267","","960,245","","995,022",""
"1975100000","1975年度","05000","秋田県","","1,232,481","","590,492","","641,989",""
"1975100000","1975年度","06000","山形県","","1,220,302","","586,918","","633,384",""
"1975100000","1975年度","07000","福島県","","1,970,616","","953,449","","1,017,167",""
"1975100000","1975年度","08000","茨城県","","2,342,198","","1,159,707","","1,182,491",""
"1975100000","1975年度","09000","栃木県","","1,698,003","","834,794","","863,209",""
"1975100000","1975年度","10000","群馬県","","1,756,480","","859,364","","897,116",""
"1975100000","1975年度","11000","埼玉県","","4,821,340","","2,437,128","","2,384,212",""
"1975100000","1975年度","12000","千葉県","","4,149,147","","2,095,295","","2,053,852",""
"1975100000","1975年度","13000","東京都","","11,673,554","","5,913,373","","5,760,181",""
"1975100000","1975年度","14000","神奈川県","","6,397,748","","3,287,118","","3,110,630",""
"1975100000","1975年度","15000","新潟県","","2,391,938","","1,160,869","","1,231,069",""
"1975100000","1975年度","16000","富山県","","1,070,791","","514,991","","555,800",""
"1975100000","1975年度","17000","石川県","","1,069,872","","518,594","","551,278",""
"1975100000","1975年度","18000","福井県","","773,599","","373,416","","400,183",""
"1975100000","1975年度","19000","山梨県","","783,050","","379,283","","403,767",""
"1975100000","1975年度","20000","長野県","","2,017,564","","972,471","","1,045,093",""
"1975100000","1975年度","21000","岐阜県","","1,867,978","","907,382","","960,596",""
"1975100000","1975年度","22000","静岡県","","3,308,799","","1,627,797","","1,681,002",""
"1975100000","1975年度","23000","愛知県","","5,923,569","","2,966,388","","2,957,181",""
"1975100000","1975年度","24000","三重県","","1,626,002","","787,280","","838,722",""
"1975100000","1975年度","25000","滋賀県","","985,621","","481,733","","503,888",""
"1975100000","1975年度","26000","京都府","","2,424,856","","1,190,854","","1,234,002",""
"1975100000","1975年度","27000","大阪府","","8,278,925","","4,132,495","","4,146,430",""
"1975100000","1975年度","28000","兵庫県","","4,992,140","","2,453,277","","2,538,863",""
"1975100000","1975年度","29000","奈良県","","1,077,491","","523,633","","553,858",""
"1975100000","1975年度","30000","和歌山県","","1,072,118","","517,868","","554,250",""
"1975100000","1975年度","31000","鳥取県","","581,311","","277,151","","304,160",""
"1975100000","1975年度","32000","島根県","","768,886","","367,060","","401,826",""
"1975100000","1975年度","33000","岡山県","","1,814,305","","878,132","","936,173",""
"1975100000","1975年度","34000","広島県","","2,646,324","","1,296,677","","1,349,647",""
"1975100000","1975年度","35000","山口県","","1,555,218","","743,833","","811,385",""
"1975100000","1975年度","36000","徳島県","","805,166","","384,812","","420,354",""
"1975100000","1975年度","37000","香川県","","961,292","","461,370","","499,922",""
"1975100000","1975年度","38000","愛媛県","","1,465,215","","697,794","","767,421",""
"1975100000","1975年度","39000","高知県","","808,397","","383,538","","424,859",""
"1975100000","1975年度","40000","福岡県","","4,292,963","","2,070,190","","2,222,773",""
"1975100000","1975年度","41000","佐賀県","","837,674","","394,661","","443,013",""
"1975100000","1975年度","42000","長崎県","","1,571,912","","750,418","","821,494",""
"1975100000","1975年度","43000","熊本県","","1,715,273","","809,998","","905,275",""
