"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2019年06月21日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","","A1101","","A110101","","A110102",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A110101_総人口（男）【人】","注釈","A110102_総人口（女）【人】","注釈"
"1980100000","1980年度","01428","北海道 長沼町","","13,354","","***","","***",""
"1980100000","1980年度","01429","北海道 栗山町","","17,482","","***","","***",""
"1980100000","1980年度","01430","北海道 月形町","","5,427","","***","","***",""
"1980100000","1980年度","01431","北海道 浦臼町","","3,654","","***","","***",""
"1980100000","1980年度","01432","北海道 新十津川町","","9,429","","***","","***",""
"1980100000","1980年度","01433","北海道 妹背牛町","","6,136","","***","","***",""
"1980100000","1980年度","01434","北海道 秩父別町","","4,163","","***","","***",""
"1980100000","1980年度","01436","北海道 雨竜町","","4,147","","***","","***",""
"1980100000","1980年度","01437","北海道 北竜町","","3,569","","***","","***",""
"1980100000","1980年度","01438","北海道 沼田町","","6,207","","***","","***",""
"1980100000","1980年度","01452","北海道 鷹栖町","","7,509","","***","","***",""
"1980100000","1980年度","01453","北海道 東神楽町","","5,425","","***","","***",""
"1980100000","1980年度","01454","北海道 当麻町","","9,619","","***","","***",""
"1980100000","1980年度","01455","北海道 比布町","","5,806","","***","","***",""
"1980100000","1980年度","01456","北海道 愛別町","","5,815","","***","","***",""
"1980100000","1980年度","01457","北海道 上川町","","9,302","","***","","***",""
"1980100000","1980年度","01458","北海道 東川町","","7,774","","***","","***",""
"1980100000","1980年度","01459","北海道 美瑛町","","14,826","","***","","***",""
"1980100000","1980年度","01460","北海道 上富良野町","","14,441","","***","","***",""
"1980100000","1980年度","01461","北海道 中富良野町","","7,039","","***","","***",""
"1980100000","1980年度","01462","北海道 南富良野町","","4,530","","***","","***",""
"1980100000","1980年度","01463","北海道 占冠村","","1,601","","***","","***",""
"1980100000","1980年度","01464","北海道 和寒町","","6,696","","***","","***",""
"1980100000","1980年度","01465","北海道 剣淵町","","5,481","","***","","***",""
"1980100000","1980年度","01468","北海道 下川町","","7,173","","***","","***",""
"1980100000","1980年度","01469","北海道 美深町","","8,350","","***","","***",""
"1980100000","1980年度","01470","北海道 音威子府村","","2,100","","***","","***",""
"1980100000","1980年度","01471","北海道 中川町","","3,559","","***","","***",""
"1980100000","1980年度","01472","北海道 幌加内町","","3,740","","***","","***",""
"1980100000","1980年度","01481","北海道 増毛町","","8,319","","***","","***",""
"1980100000","1980年度","01482","北海道 小平町","","6,474","","***","","***",""
"1980100000","1980年度","01483","北海道 苫前町","","6,528","","***","","***",""
"1980100000","1980年度","01484","北海道 羽幌町","","13,254","","***","","***",""
"1980100000","1980年度","01485","北海道 初山別村","","2,444","","***","","***",""
"1980100000","1980年度","01486","北海道 遠別町","","5,375","","***","","***",""
"1980100000","1980年度","01487","北海道 天塩町","","6,281","","***","","***",""
"1980100000","1980年度","01511","北海道 猿払村","","3,358","","***","","***",""
"1980100000","1980年度","01512","北海道 浜頓別町","","6,503","","***","","***",""
"1980100000","1980年度","01513","北海道 中頓別町","","4,203","","***","","***",""
"1980100000","1980年度","01514","北海道 枝幸町","","13,633","","***","","***",""
"1980100000","1980年度","01516","北海道 豊富町","","6,723","","***","","***",""
"1980100000","1980年度","01517","北海道 礼文町","","5,990","","***","","***",""
"1980100000","1980年度","01518","北海道 利尻町","","5,828","","***","","***",""
"1980100000","1980年度","01519","北海道 利尻富士町","","6,028","","***","","***",""
"1980100000","1980年度","01520","北海道 幌延町","","4,253","","***","","***",""
"1980100000","1980年度","01543","北海道 美幌町","","26,534","","***","","***",""
"1980100000","1980年度","01544","北海道 津別町","","9,685","","***","","***",""
"1980100000","1980年度","01545","北海道 斜里町","","15,795","","***","","***",""
"1980100000","1980年度","01546","北海道 清里町","","6,774","","***","","***",""
"1980100000","1980年度","01547","北海道 小清水町","","7,836","","***","","***",""
"1980100000","1980年度","01549","北海道 訓子府町","","7,773","","***","","***",""
"1980100000","1980年度","01550","北海道 置戸町","","6,430","","***","","***",""
"1980100000","1980年度","01552","北海道 佐呂間町","","8,666","","***","","***",""
"1980100000","1980年度","01555","北海道 遠軽町","","30,428","","***","","***",""
"1980100000","1980年度","01559","北海道 湧別町","","14,326","","***","","***",""
"1980100000","1980年度","01560","北海道 滝上町","","5,673","","***","","***",""
"1980100000","1980年度","01561","北海道 興部町","","6,628","","***","","***",""
"1980100000","1980年度","01562","北海道 西興部村","","1,609","","***","","***",""
"1980100000","1980年度","01563","北海道 雄武町","","7,041","","***","","***",""
"1980100000","1980年度","01564","北海道 大空町","","9,565","","***","","***",""
"1980100000","1980年度","01571","北海道 豊浦町","","6,424","","***","","***",""
"1980100000","1980年度","01575","北海道 壮瞥町","","4,292","","***","","***",""
"1980100000","1980年度","01578","北海道 白老町","","24,168","","***","","***",""
"1980100000","1980年度","01581","北海道 厚真町","","6,817","","***","","***",""
"1980100000","1980年度","01584","北海道 洞爺湖町","","14,401","","***","","***",""
"1980100000","1980年度","01585","北海道 安平町","","11,258","","***","","***",""
"1980100000","1980年度","01586","北海道 むかわ町","","14,591","","***","","***",""
"1980100000","1980年度","01601","北海道 日高町","","18,875","","***","","***",""
"1980100000","1980年度","01602","北海道 平取町","","8,494","","***","","***",""
"1980100000","1980年度","01604","北海道 新冠町","","7,634","","***","","***",""
"1980100000","1980年度","01607","北海道 浦河町","","19,408","","***","","***",""
"1980100000","1980年度","01608","北海道 様似町","","7,986","","***","","***",""
"1980100000","1980年度","01609","北海道 えりも町","","7,520","","***","","***",""
"1980100000","1980年度","01610","北海道 新ひだか町","","33,190","","***","","***",""
"1980100000","1980年度","01631","北海道 音更町","","31,134","","***","","***",""
"1980100000","1980年度","01632","北海道 士幌町","","6,979","","***","","***",""
"1980100000","1980年度","01633","北海道 上士幌町","","7,571","","***","","***",""
"1980100000","1980年度","01634","北海道 鹿追町","","6,744","","***","","***",""
"1980100000","1980年度","01635","北海道 新得町","","9,502","","***","","***",""
"1980100000","1980年度","01636","北海道 清水町","","13,352","","***","","***",""
"1980100000","1980年度","01637","北海道 芽室町","","16,580","","***","","***",""
"1980100000","1980年度","01638","北海道 中札内村","","3,785","","***","","***",""
"1980100000","1980年度","01639","北海道 更別村","","3,624","","***","","***",""
"1980100000","1980年度","01641","北海道 大樹町","","8,356","","***","","***",""
"1980100000","1980年度","01642","北海道 広尾町","","11,512","","***","","***",""
"1980100000","1980年度","01643","北海道 幕別町","","22,390","","***","","***",""
"1980100000","1980年度","01644","北海道 池田町","","11,902","","***","","***",""
"1980100000","1980年度","01645","北海道 豊頃町","","5,779","","***","","***",""
"1980100000","1980年度","01646","北海道 本別町","","13,253","","***","","***",""
"1980100000","1980年度","01647","北海道 足寄町","","12,667","","***","","***",""
"1980100000","1980年度","01648","北海道 陸別町","","5,002","","***","","***",""
"1980100000","1980年度","01649","北海道 浦幌町","","9,693","","***","","***",""
"1980100000","1980年度","01661","北海道 釧路町","","13,123","","***","","***",""
"1980100000","1980年度","01662","北海道 厚岸町","","15,940","","***","","***",""
"1980100000","1980年度","01663","北海道 浜中町","","9,243","","***","","***",""
"1980100000","1980年度","01664","北海道 標茶町","","12,297","","***","","***",""
"1980100000","1980年度","01665","北海道 弟子屈町","","12,206","","***","","***",""
"1980100000","1980年度","01667","北海道 鶴居村","","2,638","","***","","***",""
"1980100000","1980年度","01668","北海道 白糠町","","14,514","","***","","***",""
"1980100000","1980年度","01691","北海道 別海町","","19,035","","***","","***",""
"1980100000","1980年度","01692","北海道 中標津町","","21,187","","***","","***",""
"1980100000","1980年度","01693","北海道 標津町","","7,730","","***","","***",""
"1980100000","1980年度","01694","北海道 羅臼町","","8,299","","***","","***",""
"1980100000","1980年度","02201","青森県 青森市","","309,768","","***","","***",""
"1980100000","1980年度","02202","青森県 弘前市","","192,291","","***","","***",""
"1980100000","1980年度","02203","青森県 八戸市","","245,617","","***","","***",""
"1980100000","1980年度","02204","青森県 黒石市","","40,755","","***","","***",""
"1980100000","1980年度","02205","青森県 五所川原市","","68,738","","***","","***",""
"1980100000","1980年度","02206","青森県 十和田市","","67,050","","***","","***",""
"1980100000","1980年度","02207","青森県 三沢市","","39,962","","***","","***",""
"1980100000","1980年度","02208","青森県 むつ市","","71,567","","***","","***",""
"1980100000","1980年度","02209","青森県 つがる市","","46,869","","***","","***",""
"1980100000","1980年度","02210","青森県 平川市","","38,979","","***","","***",""
"1980100000","1980年度","02301","青森県 平内町","","17,501","","***","","***",""
"1980100000","1980年度","02303","青森県 今別町","","7,113","","***","","***",""
"1980100000","1980年度","02304","青森県 蓬田村","","4,360","","***","","***",""
"1980100000","1980年度","02307","青森県 外ヶ浜町","","14,955","","***","","***",""
"1980100000","1980年度","02321","青森県 鰺ヶ沢町","","17,402","","***","","***",""
"1980100000","1980年度","02323","青森県 深浦町","","15,445","","***","","***",""
"1980100000","1980年度","02343","青森県 西目屋村","","2,812","","***","","***",""
"1980100000","1980年度","02361","青森県 藤崎町","","17,787","","***","","***",""
"1980100000","1980年度","02362","青森県 大鰐町","","16,312","","***","","***",""
"1980100000","1980年度","02367","青森県 田舎館村","","10,053","","***","","***",""
"1980100000","1980年度","02381","青森県 板柳町","","19,215","","***","","***",""
"1980100000","1980年度","02384","青森県 鶴田町","","16,892","","***","","***",""
