,5位数字ID,地点或企业,都道府县,市町村或企业,水量,硝酸盐浓度,Na浓度,Cl浓度,硬度,蒸发残留物,TOC
770,08-091,茨城県行方市,茨城県,行方市,7256.0,1.4844514884233737,11.807083792723265,11.006890848952594,67.03734840132304,151.7683296582139,0.45096471885336276
771,08-026,茨城県那珂市,茨城県,那珂市,732.0,0.1,18.2,14.2,65.0,178.0,0.3
772,08-097,茨城県鉾田市,茨城県,鉾田市,3750.0,0.05934400000000001,12.988613333333333,10.747866666666667,48.6288,136.6504,0.5782399999999999
773,08-008,茨城県阿見町,茨城県,阿見町,3149.0,0.1,18.8,4.0,41.0,146.0,0.4
774,08-082,茨城県鹿嶋市(大野),茨城県,鹿嶋市(大野),31.0,3.17,20.5,22.7,83.0,191.0,0.3
775,42-037,長崎県南島原市(加津佐),長崎県,南島原市(加津佐),928.0,3.5521551724137925,9.476293103448276,8.900107758620688,54.04849137931034,165.04741379310346,0.3
776,42-036,長崎県南島原市(西有家),長崎県,南島原市(西有家),1764.0,1.1843253968253968,11.903628117913833,9.244444444444445,103.56859410430839,218.73242630385488,0.30000000000000004
777,42-032,長崎県壱岐市,長崎県,壱岐市,3551.0,1.226584060827936,20.950436496761476,29.600872993522955,99.54801464376231,195.39791607997748,0.3
778,42-005,長崎県大村市,長崎県,大村市,3952.0,4.072788461538461,11.707667004048583,20.610627530364372,79.01821862348179,185.0075910931174,0.3
779,42-024,長崎県島原市,長崎県,島原市,13826.0,2.6722356429914655,11.779256473311152,5.933596123246058,87.2488065962679,215.038333574425,0.3661796615073051
780,42-016,長崎県川棚町,長崎県,川棚町,448.0,0.2,6.0,5.4,26.0,128.0,0.2
781,42-048,長崎県平戸市(中南部),長崎県,平戸市(中南部),805.0,0.02,21.67080745341615,20.4944099378882,151.7639751552795,281.06832298136646,0.3
782,42-029,長崎県時津町,長崎県,時津町,8666.0,1.4689591507039004,14.310408492960997,16.489591507039002,69.47657512116317,144.46988229863837,1.2503346411262404
783,42-043,長崎県諫早市(多良見),長崎県,諫早市(多良見),4995.0,1.0016156156156155,7.685725725725725,6.695075075075077,50.3017017017017,125.07547547547547,0.29999999999999993
784,42-035,長崎県諫早市(森山),長崎県,諫早市(森山),1825.0,0.8947506849315069,12.468602739726029,14.27572602739726,42.45150684931507,140.25753424657535,0.3
785,42-006,長崎県諫早市(諫早),長崎県,諫早市(諫早),15877.0,1.5635094791207407,13.016879763179443,14.330408767399382,65.27089500535365,169.04704919065315,0.30000000000000004
786,42-050,長崎県諫早市(飯盛),長崎県,諫早市(飯盛),2460.0,6.058105691056911,10.240081300813008,13.444552845528454,58.38739837398374,140.34268292682927,0.3
787,42-051,長崎県諫早市(高来),長崎県,諫早市(高来),1532.0,2.51733681462141,11.003394255874674,6.942819843342036,58.3289817232376,176.98433420365535,0.3
788,42-028,長崎県長与町,長崎県,長与町,498.0,0.30120481927710846,16.329317269076306,10.571887550200804,150.83534136546186,248.09236947791166,0.3
789,42-049,長崎県長崎市(琴海),長崎県,長崎市(琴海),265.0,0.1,8.69509433962264,9.409433962264151,53.97735849056604,105.97735849056603,0.3
791,42-041,長崎県雲仙市(吾妻),長崎県,雲仙市(吾妻),1654.0,3.467049576783555,7.950423216444982,6.2549576783555025,33.610640870616685,151.14389359129385,0.3
792,42-044,長崎県雲仙市(国見),長崎県,雲仙市(国見),2660.0,2.7895864661654133,8.825187969924812,5.148270676691729,31.762781954887217,125.95902255639098,0.29999999999999993
796,20-067,長野県上田市(菅平),長野県,上田市(菅平),2165.0,0.01,4.2,0.1,16.0,61.0,0.2
797,20-017,長野県下諏訪町,長野県,下諏訪町,3111.0,0.27116361298617814,2.763516554162649,1.1343619414979107,16.647380263580843,63.19704275152684,0.3987785278045645
798,20-002,長野県中野市,長野県,中野市,3398.0,0.8,2.3,31.0,62.0,184.0,0.8
799,20-069,長野県中野市(豊田),長野県,中野市(豊田),1322.0,0.30521936459909227,4.196520423600605,2.403479576399395,23.860816944024204,75.84341906202724,0.20000000000000004
800,20-035,長野県伊那市,長野県,伊那市,8879.0,3.1620835679693657,5.614753913729023,6.8953147877013174,73.20531591395428,111.6398243045388,0.12768329766865638
802,20-081,長野県信濃町,長野県,信濃町,1719.0,0.20808609656777197,5.27673065735893,4.813030831879,23.909831297265853,75.03548574752763,0.2
803,20-026,長野県千曲市,長野県,千曲市,1050.0,1.217142857142857,16.957142857142856,7.588571428571429,77.8,187.71428571428572,0.9199999999999999
804,20-056,長野県原村,長野県,原村,3570.0,0.161109243697479,3.727871148459384,1.9078151260504201,22.61792717086835,76.0689075630252,0.29999999999999993
805,20-046,長野県塩尻市,長野県,塩尻市,5586.0,0.4931435732187612,5.2070712495524525,4.089384174722521,35.99803079126387,94.79556032939492,0.09999999999999998
806,20-009,長野県大町市,長野県,大町市,18332.0,0.2097425267292167,2.941343006764128,0.9356044075932797,13.176903774819987,42.2671285184377,0.20000000000000004
807,20-073,長野県安曇野市(堀金),長野県,安曇野市(堀金),3380.0,1.5,4.9,2.7,19.0,64.0,0.2
808,20-089,長野県安曇野市(安曇野),長野県,安曇野市(安曇野),13418.0,1.321672380384558,6.008563124161574,5.624891936205098,49.89536443583246,99.07504844239082,0.19999999999999998
809,20-051,長野県安曇野市(明科),長野県,安曇野市(明科),4958.0,2.0,7.3999999999999995,7.799999999999999,49.0,88.0,0.2
810,20-034,長野県安曇野市(穂高),長野県,安曇野市(穂高),14498.0,0.6362463788108704,3.8185680783556353,1.9879431645744243,16.561318802593462,44.97316871292592,0.19999999999999998
811,20-058,長野県富士見町,長野県,富士見町,11366.0,0.31936477212739756,2.6740805912370234,0.6687664965687137,53.705085342248815,92.55085342248812,0.3232975541087454
812,20-015,長野県小布施町,長野県,小布施町,3594.0,1.6081942125765165,16.823038397328883,23.572676683361156,124.58430717863105,279.90734557595994,0.2
813,20-042,長野県小海町,長野県,小海町,1501.0,0.648614257161892,2.614856762158561,1.0668221185876083,12.28580946035976,57.04330446369087,0.3
814,20-006,長野県小諸市,長野県,小諸市,18485.0,0.3983229645658642,10.766296997565593,3.0604922910467947,119.52388423045713,200.74276440357048,0.3051068433865296
815,20-021,長野県山ノ内町,長野県,山ノ内町,87.0,0.35517241379310344,4.210344827586207,2.627586206896552,27.655172413793103,77.51724137931035,0.19999999999999998
816,20-014,長野県岡谷市,長野県,岡谷市,18272.0,1.7879515105078807,5.879859894921192,8.855533056042033,48.543618651488615,114.04591725043782,0.7458679947460597
817,20-040,長野県木島平村,長野県,木島平村,1903.0,0.6926431949553337,3.627272727272727,3.03452443510247,23.878612716763005,71.69416710457173,0.2
818,20-020,長野県木曽町,長野県,木曽町,200.0,0.3425,3.0,2.185,40.435,78.285,0.4425
819,20-053,長野県東御市,長野県,東御市,14925.0,3.4773199329983244,11.844763819095478,7.835986599664993,83.38686767169179,186.6828810720268,0.21761474036850925
821,20-074,長野県松川村,長野県,松川村,2733.0,0.5300548847420418,3.3508232711306256,1.3994511525795827,12.493596780095134,41.497255762897915,0.2
822,20-004,長野県松本市(松本),長野県,松本市(松本),72417.0,0.47664968170457217,3.605403427372026,3.7844594501291136,37.98842813151608,56.72806109062789,0.318289904304238
823,20-022,長野県池田町,長野県,池田町,3317.0,1.4344287006331022,10.396864636719927,16.804793488091647,57.59119686463672,127.44648779017184,0.16508893578534822
824,20-063,長野県白馬村,長野県,白馬村,4761.0,0.3803822726318001,1.6885318210459987,1.1550304557865996,48.93761814744801,63.01911363159,0.2
825,20-050,長野県立科町,長野県,立科町,4693.0,0.43,3.3,1.8999999999999997,21.0,68.0,0.3
826,20-059,長野県箕輪町,長野県,箕輪町,2761.0,1.0086019558131114,7.289061934081854,2.8514306410720756,22.207895689967405,66.40202825063383,0.3426657008330315
827,20-065,長野県茅野市(白樺湖),長野県,茅野市(白樺湖),2000.0,0.11375,1.2575,0.965,16.275,47.025,0.605
828,20-045,長野県茅野市(茅野),長野県,茅野市(茅野),26319.0,0.7752661575287814,11.096698202819256,5.982442342034272,36.006307230517876,111.3101181655838,0.32325316311410013
829,20-055,長野県茅野市(蓼科),長野県,茅野市(蓼科),1150.0,0.19,4.843478260869565,2.4434782608695653,18.08695652173913,79.21739130434783,0.3
830,20-005,長野県諏訪市,長野県,諏訪市,23459.0,1.5534686047998638,5.990788183639541,5.7508461571251965,40.19962487744576,100.62172300609573,0.2
831,20-013,長野県軽井沢町,長野県,軽井沢町,3939.0,0.4852576796141152,6.472708809342473,2.6718202589489715,170.35415079969536,94.53008377760852,0.3920792079207921
832,20-025,長野県辰野町,長野県,辰野町,6379.0,1.5187850760307258,4.1051105188901085,4.70570622354601,32.86408527982442,62.26696974447405,0.10000000000000002
833,20-023,長野県野沢温泉村,長野県,野沢温泉村,3320.0,0.20286144578313253,3.105331325301205,1.859518072289157,18.28132530120482,52.37771084337349,0.20000000000000004
834,20-001,長野県長野市,長野県,長野市,32003.0,1.239497547104959,12.477389619723152,15.384007749273506,81.48148611067712,144.4234915476674,0.8511577039652533
836,20-010,長野県須坂市,長野県,須坂市,23060.0,1.967736339982654,6.864917606244579,6.164960971379012,61.99522983521249,137.510841283608,0.2607111882046834
837,20-027,長野県飯山市,長野県,飯山市,6713.0,0.20497840011917176,11.064889021301953,19.028899150901236,35.241173841799494,117.66751079994042,0.19999999999999998
838,20-066,長野県飯島町,長野県,飯島町,3111.0,0.18,1.4,0.5,13.0,30.0,0.6
839,20-070,長野県飯田市,長野県,飯田市,310.0,0.3709677419354839,3.412903225806452,0.9145161290322581,12.290322580645162,55.564516129032256,0.7016129032258065
840,20-029,長野県駒ヶ根市,長野県,駒ヶ根市,120.0,0.8344166666666666,3.1983333333333333,1.0991666666666666,17.8,52.03333333333333,0.1766666666666667
842,02-171,青森県むつ市,青森県,むつ市,12145.0,0.20246191848497325,19.543672293124743,25.113338822560724,32.036887608069165,140.5382461918485,0.3
843,02-281,青森県七戸町,青森県,七戸町,2148.0,0.05880819366852886,9.884450651769088,6.2978119180633145,39.44972067039106,99.71508379888269,0.3271415270018622
844,02-008,青森県三沢市,青森県,三沢市,14430.0,3.498059598059598,15.216036036036035,16.807914067914066,212.22993762993764,174.1112959112959,0.3
845,02-161,青森県中泊町,青森県,中泊町,2076.0,0.2,24.836657032755294,27.666184971098264,428.6449903660886,195.4368978805395,0.3
846,02-111,青森県五所川原市,青森県,五所川原市,2437.0,0.2,17.943414033647926,19.25231842429216,27.882642593352482,137.96840377513337,0.3
848,02-052,青森県六ヶ所村,青森県,六ヶ所村,5709.0,0.5167069539323875,14.70278507619548,19.737484673322825,30.43667892800841,121.65983534769661,0.3318444561219128
849,02-311,青森県十和田市,青森県,十和田市,20388.0,1.1327830096134979,13.042539729252502,10.696821659799884,50.87772218952325,128.8753188149892,0.30195212870315874
850,02-071,青森県外ヶ浜町,青森県,外ヶ浜町,1866.0,0.2,9.8,13.1,22.0,92.0,0.7
851,02-018,青森県大間町,青森県,大間町,2318.0,0.2,16.6,26.0,26.0,102.0,1.1
852,02-025,青森県平内町,青森県,平内町,3636.0,0.2587898789878988,9.632783278327834,12.383938393839385,25.388338833883388,72.12321232123212,0.31837183718371836
853,02-045,青森県平川市,青森県,平川市,13960.0,0.26,10.2,13.6,17.0,77.0,0.5
854,02-004,青森県弘前市,青森県,弘前市,6535.0,0.12647283856159144,9.583397092578423,10.090711553175211,24.21514919663351,99.45830145371079,0.10901300688599848
855,02-221,青森県東北町,青森県,東北町,3193.0,0.20000000000000004,20.251769495772002,5.910084559974946,31.048230504228,158.43219542749765,0.3481365487002818
856,02-049,青森県東通村,青森県,東通村,898.0,0.20581291759465478,14.50044543429844,17.962583518930956,32.67928730512249,113.84187082405346,0.3
857,02-005,青森県板柳町,青森県,板柳町,3649.0,0.26,10.2,13.6,17.0,77.0,0.5
859,02-010,青森県深浦町,青森県,深浦町,1269.0,0.35370370370370374,30.67533490937746,41.76359338061466,60.119779353821905,185.58077226162334,0.3472813238770685
860,02-038,青森県田子町,青森県,田子町,2459.0,0.811268808458723,6.378487189914599,5.049816998779992,26.201301342008946,87.54575030500203,0.3
861,02-034,青森県田舎館村,青森県,田舎館村,1837.0,0.26,10.2,13.6,17.0,77.0,0.5
862,02-291,青森県藤崎町,青森県,藤崎町,4123.0,0.25399951491632305,10.4,13.660004850836769,18.0,77.39995149163231,0.4
863,02-024,青森県野辺地町,青森県,野辺地町,890.0,0.16,7.6,9.3,28.0,98.0,0.3
864,02-141,青森県青森市,青森県,青森市,40007.0,0.5385927462694028,24.944574699427598,28.971769940260458,55.28010098232809,168.2459069662809,0.09999999999999999
865,02-006,青森県鰺ヶ沢町,青森県,鰺ヶ沢町,2687.0,0.19999999999999998,25.099999999999998,29.2,80.0,188.0,0.3
866,02-039,青森県鶴田町,青森県,鶴田町,3681.0,0.26,10.2,13.6,17.0,77.0,0.5
868,22-014,静岡県三島市,静岡県,三島市,24918.0,0.7,10.0,5.6,59.0,135.0,0.3
869,22-026,静岡県下田市,静岡県,下田市,844.0,1.0,10.0,8.9,53.0,110.0,0.3
870,22-005,静岡県伊東市,静岡県,伊東市,29767.0,1.2652803440051066,5.345758726106092,5.995995565559176,40.17677293647328,93.03070514327948,0.3
871,22-078,静岡県伊豆の国市,静岡県,伊豆の国市,18794.0,0.7356922422049591,7.9953176545706075,5.194088538895393,39.398478237735446,86.2783867191657,0.29999999999999993
872,22-080,静岡県伊豆市,静岡県,伊豆市,9300.0,0.617741935483871,5.6735483870967744,4.08621505376344,26.06935483870968,80.05193548387096,0.3
874,22-046,静岡県函南町,静岡県,函南町,15946.0,1.16213470462812,5.450677285839709,5.926194656967265,49.49059325222626,105.8192650194406,0.3
875,22-037,静岡県吉田町,静岡県,吉田町,12800.0,0.5801093749999999,7.52771875,4.129265625,56.3978125,116.1765625,0.2
877,22-011,静岡県富士宮市,静岡県,富士宮市,40515.0,1.308952239911144,9.310336912254721,4.66970257929162,45.48352462051092,115.86054547698383,0.20188572133777616
878,22-010,静岡県富士市(富士),静岡県,富士市(富士),101690.0,1.957388140426787,9.271156455895369,4.124620906677156,52.05567902448618,128.1004621890058,0.3
879,22-033,静岡県富士市(富士川),静岡県,富士市(富士川),6654.0,1.6000000000000003,12.1,8.8,69.0,156.0,0.3
880,22-023,静岡県小山町,静岡県,小山町,14356.0,0.7689467818333799,7.633261354137642,3.241891891891892,55.75285594873224,112.04722764001114,0.29999999999999993
881,22-016,静岡県島田市,静岡県,島田市,4098.0,0.707320644216691,8.982040019521719,3.6591020009760857,58.75256222547584,98.16447047340166,0.3
882,22-060,静岡県御前崎市,静岡県,御前崎市,4213.0,0.3,4.9,4.2,54.0,78.0,0.3
883,22-025,静岡県御殿場市,静岡県,御殿場市,32883.0,0.42330383480825956,9.791196058753762,3.2930389562996076,57.935711461849586,123.42252835811817,0.30000000000000004
884,22-002,静岡県掛川市,静岡県,掛川市,6347.0,1.3354025523869544,12.296202930518355,7.913439420198519,51.400346620450605,122.43910508901844,0.33814400504175207
885,22-008,静岡県東伊豆町,静岡県,東伊豆町,1302.0,0.6727342549923195,7.132872503840246,7.3399385560675885,44.16282642089094,102.61597542242704,0.20000000000000004
886,22-041,静岡県松崎町,静岡県,松崎町,2776.0,0.6780619596541786,20.021109510086454,11.108321325648415,60.216138328530256,173.70677233429396,0.3
888,22-070,静岡県河津町,静岡県,河津町,5978.0,0.6637838742054198,9.656122448979593,6.7934760789561714,45.74222147875544,93.80963532954165,0.2
889,22-012,静岡県沼津市,静岡県,沼津市,99640.0,0.9696069851465275,7.948816740264953,5.1511812525090335,42.5262946607788,114.22303291850662,0.3
890,22-006,静岡県浜松市,静岡県,浜松市,177616.0,0.7759841455724706,5.350249414467164,5.194636181425096,50.11335690478335,92.57981262949284,0.5978110080172958
891,22-030,静岡県湖西市,静岡県,湖西市,12389.0,0.2961175236096537,14.213415126321737,13.023020421341513,47.77738316248285,98.185487125676,0.3
892,22-015,静岡県焼津市,静岡県,焼津市,51678.0,1.09668911335578,10.181493091837918,5.787046712334068,62.9663106157359,139.66995626765743,0.2
893,22-001,静岡県熱海市,静岡県,熱海市,17313.0,0.7949864263847976,4.8056373823138685,4.250632472708369,38.1647894645642,82.05273493906313,0.3
894,22-019,静岡県磐田市,静岡県,磐田市,19917.0,0.9302605814128632,7.2475021338555,5.045358236682231,59.318321032283976,111.1858211578049,0.24825023848973238
895,22-038,静岡県藤枝市,静岡県,藤枝市,40959.0,0.9929490466075833,10.804731560829122,6.667670109133525,61.1737835396372,114.11509070045655,0.30000000000000004
896,22-039,静岡県袋井市,静岡県,袋井市,9243.0,4.815060045439793,17.47750730282376,8.23537812398572,46.090338634642436,160.3145082765336,0.3
897,22-017,静岡県裾野市,静岡県,裾野市,20310.0,0.5610733628754309,6.963756770064007,3.4959871984244213,40.08892171344166,95.6887740029542,0.2
898,22-058,静岡県西伊豆町,静岡県,西伊豆町,3900.0,0.7533846153846153,12.466153846153846,9.406769230769232,106.93230769230769,212.60153846153847,0.3
899,22-032,静岡県長泉町,静岡県,長泉町,14149.0,0.5669870662237614,7.457360944236342,4.318163827832356,40.302989610573185,116.22114637076825,0.2
900,22-007,静岡県静岡市,静岡県,静岡市,112398.0,0.6224229968504776,5.200190394846883,2.5133863591878858,79.51735796010605,133.98107617573265,0.19999999999999998
901,37-040,香川県さぬき市,香川県,さぬき市,4278.0,1.4233637213651238,17.047452080411407,19.071411874707806,78.94623655913979,151.294296400187,0.8090930341280973
902,37-023,香川県三木町,香川県,三木町,7717.0,0.4106297784112997,2.292730335622651,6.267254114293119,28.892056498639366,52.44317740054425,0.4867824284048205
903,37-042,香川県三豊市,香川県,三豊市,8171.0,4.574850079549628,15.190551952025455,11.558450618039407,77.05776526740912,160.1720719618162,0.9281605678619508
904,37-002,香川県丸亀市,香川県,丸亀市,1986.0,1.2931621349446125,11.482326283987916,12.147230614300101,68.15357502517624,140.63746223564954,0.6536757301107754
905,37-008,香川県善通寺市,香川県,善通寺市,11790.0,2.2149533502968617,9.201433418150977,9.178744698897372,61.28142493638677,118.94325699745546,0.5819677692960136
906,37-007,香川県多度津町,香川県,多度津町,5471.0,2.4132882471211845,15.255035642478523,13.799597879729484,72.47852312191556,162.03692195211113,0.4521476878084445
907,37-044,香川県小豆島町,香川県,小豆島町,3471.0,0.16012676462114667,6.6012676462114666,6.339873235378853,33.02535292422933,99.42408527801786,3.6993661768942667
908,37-041,香川県東かがわ市,香川県,東かがわ市,1368.0,0.1,9.0,5.7,77.0,130.0,1.6
909,37-005,香川県琴平町,香川県,琴平町,1819.0,2.7300164925783394,10.739967014843321,10.465970313358987,62.6998350742166,133.6998350742166,0.7699835074216603
910,37-045,香川県綾川町,香川県,綾川町,756.0,0.8,13.0,12.5,70.0,121.0,0.4
911,37-004,香川県観音寺市,香川県,観音寺市,2472.0,0.7105177993527507,16.182038834951456,15.113915857605177,42.66828478964401,147.5121359223301,0.3
912,39-011,高知県いの町(伊野),高知県,いの町(伊野),6034.0,0.47149486244613853,3.514484587338415,2.4072422936692077,43.144845873384156,68.50232018561485,0.3
913,39-012,高知県いの町(伊野南),高知県,いの町(伊野南),1401.0,0.5,5.1,3.3000000000000003,42.0,73.0,0.3
914,39-017,高知県南国市,高知県,南国市,8722.0,1.3536918138041734,4.858747993579454,4.893900481540931,265.03210272873196,89.884430176565,0.3
915,39-001,高知県四万十市,高知県,四万十市,11791.0,0.6337036722924263,8.725790857433635,8.387575269273174,37.74141294207446,87.79730302773302,0.3
916,39-013,高知県土佐市,高知県,土佐市,9656.0,0.4,4.672680198840099,3.857259734879868,50.004142502071254,78.15606876553439,0.3
917,39-004,高知県土佐清水市,高知県,土佐清水市,4215.0,0.25,7.1,6.9,16.0,57.0,0.3
918,39-007,高知県安芸市,高知県,安芸市,5353.0,0.37406874649729127,5.234896319820661,2.1174481599103308,31.88417709695498,69.65439940220438,0.3
919,39-008,高知県室戸市,高知県,室戸市,3941.0,0.2684876934788125,7.929155036792692,10.891423496574474,26.66505962953565,86.7706165947729,0.3
920,39-006,高知県宿毛市(宿毛),高知県,宿毛市(宿毛),6578.0,0.7,6.3,5.4,21.0,73.0,0.3
921,39-023,高知県宿毛市(東部広域),高知県,宿毛市(東部広域),2646.0,0.3,4.6,4.3,14.0,59.0,0.3
922,39-005,高知県越知町,高知県,越知町,2312.0,0.8,3.8000000000000003,2.7,42.0,70.0,0.3
923,39-003,高知県須崎市,高知県,須崎市,10996.0,0.6,5.4,3.1,61.0,103.0,0.3
924,39-016,高知県香南市,高知県,香南市,12075.0,1.057479917184265,6.3075445134575565,2.9210186335403723,71.80389233954452,121.32364389233955,0.3612339544513457
925,39-002,高知県高知市,高知県,高知市,108438.0,0.3664109445028495,3.3062284439034286,2.7228609896899614,37.463693539165234,58.19511610321105,0.18923532341061247
926,39-019,高知県黒潮町,高知県,黒潮町,1162.0,2.6,8.2,5.9,38.0,92.0,0.8
927,31-010,鳥取県三朝町,鳥取県,三朝町,2779.0,1.4788772939906443,28.78877293990644,26.478589420654913,36.15509175962576,137.8877293990644,0.3
928,31-019,鳥取県伯耆町,鳥取県,伯耆町,1524.0,0.8250656167979004,10.58005249343832,11.58005249343832,55.69816272965879,140.0,0.36496062992125977
929,31-003,鳥取県倉吉市,鳥取県,倉吉市,16330.0,0.6902816901408451,9.071071647274954,9.43712186160441,28.14017146356399,81.22406613594612,0.3
930,31-022,鳥取県北栄町,鳥取県,北栄町,5212.0,1.5393898695318498,16.35571757482732,23.535686876438987,55.333077513430545,164.99232540291635,0.3
931,31-017,鳥取県南部町,鳥取県,南部町,4151.0,0.7175379426644181,15.632377740303541,13.69597687304264,60.72801734521802,130.01252710190315,0.3
932,31-012,鳥取県大山町(中山),鳥取県,大山町(中山),2070.0,0.816135265700483,9.097198067632851,9.025314009661836,29.39903381642512,114.19903381642511,0.3
933,31-015,鳥取県大山町(大山),鳥取県,大山町(大山),1396.0,0.26998567335243556,13.326647564469914,15.909025787965616,45.866045845272204,130.44412607449857,0.3
934,31-018,鳥取県大山町(大山寺),鳥取県,大山町(大山寺),357.0,0.326890756302521,5.815126050420168,6.691596638655462,15.806722689075631,75.84033613445378,0.3
935,31-014,鳥取県岩美町,鳥取県,岩美町,3437.0,0.3,12.475123654349723,16.787314518475416,44.81466395112016,58.46144893802735,0.3
936,31-004,鳥取県智頭町,鳥取県,智頭町,1167.0,0.6519280205655527,5.389288774635818,5.510711225364181,21.37189374464439,52.681233933161955,0.30000000000000004
937,31-021,鳥取県湯梨浜町,鳥取県,湯梨浜町,5182.0,0.3829023543033578,25.444230027016594,17.21690467001158,36.888846005403316,133.54689309147048,0.3
938,31-006,鳥取県琴浦町,鳥取県,琴浦町,6060.0,1.3696534653465346,11.017475247524752,13.07615511551155,40.37260726072607,126.51683168316832,0.3
939,31-002,鳥取県米子市,鳥取県,米子市,64366.0,0.7878825777584438,8.463319143647267,11.594128887922194,40.75142155796539,100.78497964764006,0.20000000000000004
940,31-001,鳥取県鳥取市,鳥取県,鳥取市,54011.0,0.5536462942733889,6.810894077132435,7.480342893114367,27.181592638536593,57.57210568217585,0.3
941,46-011,鹿児島県いちき串木野市,鹿児島県,いちき串木野市,3943.0,0.8709358356581283,17.40601065178798,30.395916814608164,56.7613492264773,195.06720770986558,0.3
942,46-003,鹿児島県さつま町,鹿児島県,さつま町,3029.0,1.172334103664576,10.708682733575436,5.807758336084516,32.97920105645427,139.30571145592606,0.3
943,46-050,鹿児島県与論町,鹿児島県,与論町,1757.0,6.88,34.6,50.9,353.0,499.0,0.3
944,46-016,鹿児島県伊佐市,鹿児島県,伊佐市,4002.0,0.18780609695152425,7.405447276361818,3.2864067966016988,29.544227886056973,98.97276361819091,0.3
945,46-028,鹿児島県出水市(出水),鹿児島県,出水市(出水),8800.0,1.1,9.201,5.922863636363637,49.36181818181818,94.64818181818181,0.3
946,46-009,鹿児島県南さつま市(加世田),鹿児島県,南さつま市(加世田),10100.0,2.879207920792079,20.207920792079207,30.514851485148515,63.89108910891089,201.14851485148515,0.3
947,46-047,鹿児島県南さつま市(金峰),鹿児島県,南さつま市(金峰),2150.0,1.4,41.0,110.0,160.0,474.0,0.3
948,46-037,鹿児島県南九州市,鹿児島県,南九州市,9261.0,3.1812655220818487,13.792927329662026,13.000032393909946,54.90152251376741,157.4061116510096,0.3
949,46-042,鹿児島県和泊町,鹿児島県,和泊町,2366.0,2.34,29.0,39.0,188.0,311.0,0.3
950,46-031,鹿児島県垂水市,鹿児島県,垂水市,772.0,1.3740932642487047,12.839378238341968,11.0,49.03626943005181,182.0984455958549,0.30000000000000004
951,46-026,鹿児島県大崎町,鹿児島県,大崎町,3733.0,5.417385480846505,12.684703991427806,12.011251004553978,52.263594963836056,202.7468523975355,0.30000000000000004
952,46-018,鹿児島県姶良市(加治木),鹿児島県,姶良市(加治木),7768.0,0.1,42.242559217301746,32.56856333676622,94.76351699279094,279.12191040164777,0.3
953,46-038,鹿児島県姶良市(姶良),鹿児島県,姶良市(姶良),13715.0,0.15007655851257748,28.97036820998906,11.436179365658038,92.23966460080204,188.60605176813706,0.3
954,46-034,鹿児島県姶良市(蒲生),鹿児島県,姶良市(蒲生),4197.0,0.1998808672861568,7.363640695735049,4.999166071003097,36.495830355015485,102.0774362639981,0.3499404336430784
955,46-051,鹿児島県徳之島町,鹿児島県,徳之島町,721.0,1.7,28.0,34.0,180.0,318.0,0.3
956,46-010,鹿児島県志布志市,鹿児島県,志布志市,12780.0,2.926134585289515,13.082942097026605,10.374178403755868,45.95774647887324,200.9170579029734,0.3
957,46-006,鹿児島県指宿市,鹿児島県,指宿市,4036.0,1.653221010901883,10.091055500495541,11.089048562933597,45.658572844400396,117.15287413280475,0.3
958,46-055,鹿児島県日置市,鹿児島県,日置市,9739.0,1.393757059246329,18.633011602833967,9.071629530752645,37.7205051853373,149.19262757983367,0.3
959,46-029,鹿児島県曽於市(大隅),鹿児島県,曽於市(大隅),1959.0,4.068989280245023,12.187085247575293,8.278917815211843,43.24451250638081,197.2700357325166,0.3
960,46-040,鹿児島県曽於市(末吉),鹿児島県,曽於市(末吉),4340.0,5.612571428571429,13.768663594470047,9.321658986175116,48.29861751152074,233.9705069124424,0.3
961,46-030,鹿児島県曽於市(財部),鹿児島県,曽於市(財部),2326.0,4.471951848667239,11.007394668959586,6.52798796216681,52.805674978503866,182.98667239896818,0.3
962,46-036,鹿児島県湧水町,鹿児島県,湧水町,1823.0,1.3,7.3,6.1,49.0,130.0,0.3
963,46-046,鹿児島県知名町,鹿児島県,知名町,3216.0,3.295491293532338,24.81405472636816,40.069651741293534,234.023631840796,386.3535447761194,0.3
964,46-035,鹿児島県肝付町,鹿児島県,肝付町,6071.0,3.764668094218415,10.408911217262395,8.559018283643551,36.76280678636139,170.67649481139844,0.3
965,46-020,鹿児島県薩摩川内市(川内),鹿児島県,薩摩川内市(川内),13147.0,0.2511143226591618,9.164569863847266,6.323062295580741,41.778656727770596,118.27953145204229,0.3047843614512816
966,46-015,鹿児島県西之表市,鹿児島県,西之表市,333.0,0.5774774774774775,41.20270270270271,45.4027027027027,84.25225225225225,220.38738738738738,0.3
967,46-008,鹿児島県阿久根市,鹿児島県,阿久根市,8849.0,0.5905526048141033,8.675839077861907,7.644750819301615,45.83241044185784,88.5857159001017,0.3
968,46-054,鹿児島県霧島市,鹿児島県,霧島市,37247.0,2.334665879131205,10.247434692726934,5.576655838054072,33.00813488334631,138.46486965393186,0.29999999999999993
969,46-001,鹿児島県鹿児島市,鹿児島県,鹿児島市,26318.0,3.4997492210654313,13.64855992096664,14.176856144083898,61.80002279808496,195.68576639562278,0.2056083289003724
970,46-002,鹿児島県鹿屋市,鹿児島県,鹿屋市,39485.0,3.7195947828289233,9.959121185260226,8.027440800303914,39.68565277953653,149.89428897049513,0.31918196783588704
